0.2635206,0.06277548,0.09936925,0.34828466,
0.23239534,0.056524333,0.0970502,0.34896517,
0.21160287,0.05263503,0.088609785,0.33479035,
0.21087554,0.086978324,0.07696557,0.30702764,
0.22003306,0.10827645,0.07095223,0.28074533,
0.2395901,0.1191451,0.07024982,0.26208702,
0.24845982,0.11597044,0.07160715,0.23607743,
0.24785608,0.11186261,0.07301674,0.23412222,
0.24467853,0.11107496,0.07565448,0.23163164,
0.2402869,0.11311469,0.07877709,0.2320216,
0.23448464,0.114648975,0.07755102,0.23405384,
0.2383575,0.11539994,0.06909416,0.23383586,
0.24744739,0.11170825,0.069783464,0.22916774,
0.25591794,0.10758489,0.082212254,0.23011656,
0.2524752,0.103161596,0.09185696,0.22376677,
0.23934777,0.09882325,0.099025875,0.21398422,
0.23355053,0.095527835,0.10251865,0.20356457,
0.21957955,0.095527835,0.10978439,0.18940894,
0.20432754,0.099086195,0.11394067,0.17344096,
0.1904019,0.10892901,0.11702071,0.15663777,
0.1812431,0.12586994,0.11768164,0.14174452,
0.17525767,0.13150795,0.11659551,0.13041246,
0.17156516,0.115283616,0.11489296,0.12140801,
0.16982353,0.115283616,0.11476946,0.118814535,
0.16911867,0.115283616,0.11617804,0.11699946,
0.1688011,0.115283616,0.11689172,0.11526596,
0.16804133,0.115283616,0.11575388,0.119285904,
0.1691292,0.042734277,0.11456095,0.11887161,
0.17162347,0.050163407,0.11258263,0.113753974,
0.17565946,0.06371755,0.10977577,0.11403043,
0.18105665,0.06371755,0.10846051,0.11414697,
0.18740177,0.06371755,0.10345807,0.11688217,
0.1877117,0.06371755,0.0959024,0.11778171,
0.1772874,0.06371755,0.084348015,0.11971217,
0.15633014,0.06371755,0.07648315,0.121567026,
0.13587515,0.06371755,0.070060946,0.12032513,
0.11294592,0.06371755,0.06715599,0.118461385,
0.088987134,0.06371755,0.065273836,0.11177252,
0.075843506,0.06371755,0.06905897,0.10939648,
0.09629868,0.06886852,0.07295674,0.106791444,
0.11666247,0.070946254,0.0717141,0.108960845,
0.13106373,0.070946254,0.073471494,0.11147945,
0.14640506,0.070946254,0.075136766,0.119675346,
0.15615915,0.070946254,0.07953928,0.12407548,
0.1694278,0.070946254,0.07890508,0.13339458,
0.18934952,0.070946254,0.080851875,0.16251986,
0.21240103,0.070946254,0.088668704,0.20055774,
0.23090458,0.070946254,0.09058852,0.2219562,
0.22886837,0.070946254,0.09004168,0.22281817,
0.21791323,0.070946254,0.08889768,0.2157205,
0.20868762,0.070946254,0.08768368,0.20964447,
0.20130338,0.070946254,0.085295826,0.2059277,
0.19604369,0.070946254,0.087389454,0.20181257,
0.19330552,0.070946254,0.087439224,0.19974281,
0.19339114,0.070946254,0.08810717,0.19992946,
0.19454676,0.070946254,0.089545935,0.20223168,
0.19905527,0.070946254,0.0902837,0.20622398,
0.20274308,0.070946254,0.08835395,0.21124884,
0.20740657,0.070946254,0.08930887,0.21701194,
0.2118112,0.06134437,0.08972064,0.22380425,
0.21338668,0.06178799,0.08956928,0.23269573,
0.22219987,0.062600166,0.08751308,0.24054842,
0.23148413,0.06360538,0.083726645,0.24962592,
0.218458,0.06640705,0.079737365,0.23887542,
0.17535062,0.06870068,0.07627118,0.20123516,
0.12360514,0.08346892,0.0788372,0.15834185,
0.11285033,0.09969149,0.08283151,0.14973156,
0.122871764,0.10455661,0.086614415,0.1337051,
0.14190222,0.105904676,0.09088285,0.12601629,
0.16211973,0.105904676,0.08782899,0.124055944,
0.17022239,0.105904676,0.077855095,0.14300881,
0.1828403,0.102930546,0.074745655,0.15815438,
0.19789962,0.095057346,0.06863703,0.16299851,
0.20316282,0.0902014,0.06732324,0.15979892,
0.20045824,0.08814348,0.066653654,0.16143489,
0.1974211,0.08547062,0.06580208,0.16787897,
0.19499403,0.08187475,0.06468206,0.1664048,
0.19242206,0.07716112,0.06337478,0.15997626,
0.18978569,0.07124995,0.062000275,0.1539834,
0.18933837,0.064228944,0.061523955,0.14930633,
0.19050156,0.064228944,0.06260722,0.14758499,
0.19290257,0.064228944,0.06076421,0.1465474,
0.19655982,0.064228944,0.059614733,0.14716794,
0.20201305,0.064228944,0.060390282,0.14927988,
0.20968615,0.064228944,0.062470194,0.15316355,
0.21132827,0.064228944,0.0637856,0.15766194,
0.20093541,0.064228944,0.059467822,0.15365584,
0.19453406,0.064228944,0.05568842,0.15054794,
0.1962907,0.064228944,0.05193028,0.14904076,
0.2072562,0.064228944,0.05267608,0.1512331,
0.21499385,0.064228944,0.06016699,0.15819573,
0.22198781,0.064228944,0.07084198,0.16599531,
0.22681221,0.064228944,0.07844703,0.17398193,
0.22270904,0.064228944,0.08287363,0.17966905,
0.21588242,0.064228944,0.09042449,0.18745731,
0.21029732,0.064228944,0.10698654,0.21112528,
0.19634184,0.064228944,0.12735276,0.22165361,
0.18169543,0.064228944,0.14275639,0.21340007,
0.17608407,0.064228944,0.15086502,0.20510365,
0.18940775,0.064228944,0.1574766,0.19214143,
0.21518047,0.064228944,0.15804999,0.18212742,
0.22561428,0.064228944,0.15675424,0.17145555,
0.23094684,0.064228944,0.15450455,0.15670197,
0.22597638,0.064228944,0.1516849,0.14420581,
0.20943312,0.064228944,0.15485062,0.13321076,
0.19504443,0.064228944,0.15830073,0.12325007,
0.18316737,0.064228944,0.15760042,0.114172645,
0.17418796,0.064228944,0.1569899,0.10833223,
0.16618277,0.064228944,0.16337344,0.10210314,
0.15926775,0.064228944,0.16615875,0.09878975,
0.15421376,0.064228944,0.16579679,0.09480252,
0.15153766,0.06
